status,timestamp_ms,rtc_iso8601,rtc_unix,pressure_hpa,temperature_c,altitude_m,acc_x,acc_y,acc_z,pitch_deg,yaw_deg,roll_deg,aspd_status,aspd_pressure_pa,aspd_temp_c,aspd_airspeed_mps,mpxv_adc,mpxv_v_adc,mpxv_v_sensor,hx711_raw,gnss_lat,gnss_lon,gnss_alt_m,gnss_fix,gnss_siv,esc_time_ms,esc_throttle,esc_current_a,esc_voltage_v,esc_mah,esc_temp_c,esc_power_pct,esc_vbec_v,esc_rpm,esc_err,pressure_hpa_f,temperature_c_f,altitude_m_f,aspd_pressure_pa_f,aspd_temp_c_f,aspd_airspeed_mps_f,mpxv_adc_f,mpxv_v_adc_f,mpxv_v_sensor_f,hx711_f,gnss_lat_f,gnss_lon_f,gnss_alt_m_f,esc_throttle_f,esc_current_a_f,esc_voltage_v_f,esc_temp_c_f,esc_power_pct_f,esc_vbec_v_f,esc_rpm_f,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,acc_x_f,acc_y_f,acc_z_f,gyro_x_f,gyro_y_f,gyro_z_f,mag_x_f,mag_y_f,mag_z_f,lin_x_f,lin_y_f,lin_z_f,grav_x_f,grav_y_f,grav_z_f,mw_roll_deg,mw_pitch_deg,mw_yaw_deg,roll_raw,pitch_raw,yaw_raw,ekf_flags,ekf_x_m,ekf_y_m,ekf_z_m,ekf_vx_mps,ekf_vy_mps,ekf_vz_mps,ekf_speed_mps,ekf_pos_h_unc_m,ekf_pos_v_unc_m,ekf_vel_unc_mps,ekf_lat,ekf_lon,ekf_alt_m,imu_samples,imu_lin_rms_mps2,imu_gyro_rms_rps,imu_lin_max_mps2,imu_gyro_max_rps,imu_reset_count,imu_acc_accuracy,imu_gyro_accuracy,imu_mag_accuracy,imu_lin_accuracy,imu_grav_accuracy,imu_quat_accuracy,imu_quat_rad_accuracy,gnss_h_acc_m,gnss_v_acc_m,gnss_speed_acc_mps,gnss_heading_deg,gnss_heading_acc_deg,log_dt_ms,log_overrun_count,sd_write_error_count,baro_age_ms,gnss_age_ms,airspeed_age_ms,esc_age_ms
LOGGING,419317,2026-04-06T17:58:10,1775498290,993.77,33.54,163.43,1.266,1.796,9.232,-0.07,-4.96,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,1.762,9.23,0,0,0,-3.688,28.312,44.75,-0.047,-0.035,-0.004,1.273,1.797,9.234,1.266,1.796,9.232,0,0,0,-3.95,29.666,44.705,-0.01,0,0.02,1.27,1.8,9.23,9.96,11.81,67.5,11.02,-7.72,-28.05,9,-0.016,-0.206,120.709,0.003,-0.033,-0.178,0.18,112.68,2.69,17.29,0,0,120.71,2,0.024,0,0.024,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,53,34,0,1,-1,-1,-1
LOGGING,419357,2026-04-06T17:58:10,1775498290,993.77,33.54,163.43,1.267,1.802,9.226,-0.07,-4.97,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.16,0,0,0,-3.688,28.312,44.75,-0.008,-0.035,0.004,1.273,1.797,9.227,1.267,1.802,9.226,0,0,0,-3.95,29.666,44.705,-0.01,-0.01,0.02,1.27,1.8,9.23,10.03,11.81,67.83,11.02,-7.72,-28.05,9,-0.016,-0.207,120.701,0.002,-0.034,-0.182,0.18,113.42,2.69,17.35,0,0,120.7,3,0.0232,0,0.024,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,40,34,0,41,-1,-1,-1
LOGGING,419407,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.269,1.797,9.222,-0.07,-4.98,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.227,0,0,0,-3.688,28.312,44.75,-0.008,-0.035,0.004,1.273,1.797,9.227,1.269,1.797,9.222,0,0,0,-3.95,29.666,44.705,-0.01,-0.01,0.02,1.27,1.8,9.23,10.11,11.8,68.2,11.02,-7.72,-28.05,9,-0.016,-0.209,120.71,0.002,-0.034,-0.174,0.18,114.19,2.69,17.41,0,0,120.71,2,0.0223,0,0.0223,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,50,34,0,1,-1,-1,-1
LOGGING,419481,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.268,1.798,9.224,-0.07,-4.99,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-3.688,28.312,44.75,-0.008,0.004,-0.031,1.273,1.797,9.227,1.268,1.798,9.224,0,0,0,-3.95,29.666,44.705,-0.01,-0.01,0.01,1.27,1.8,9.23,10.24,11.79,68.77,11.02,-7.72,-28.05,9,-0.015,-0.211,120.715,0.001,-0.035,-0.17,0.17,115.42,2.69,17.51,0,0,120.71,3,0.0122,0,0.0149,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,74,35,0,1,-1,-1,-1
LOGGING,419524,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.268,1.798,9.233,-0.07,-5,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-3.688,28.312,44.75,-0.008,-0.035,0.004,1.273,1.797,9.227,1.268,1.798,9.233,0,0,0,-3.95,29.666,44.705,-0.01,-0.01,0,1.27,1.8,9.23,10.32,11.78,69.15,11.02,-7.72,-28.05,9,-0.015,-0.213,120.707,0,-0.035,-0.174,0.18,116.21,2.7,17.58,0,0,120.71,2,0.0138,0,0.0138,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,43,35,0,44,-1,-1,-1
LOGGING,419568,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.266,1.799,9.234,-0.07,-5.01,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,1.801,9.27,0,0,0,-4.438,28.312,45.625,-0.008,0.004,-0.031,1.273,1.797,9.227,1.266,1.799,9.234,0,0,0,-3.962,29.633,44.728,-0.01,-0.01,0,1.27,1.8,9.23,10.38,11.77,69.45,11.02,-7.72,-28.05,9,-0.015,-0.214,120.716,0,-0.036,-0.167,0.17,116.94,2.69,17.64,0,0,120.72,4,0.0116,0,0.0116,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,44,35,0,1,-1,-1,-1
LOGGING,419618,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.264,1.804,9.238,-0.07,-5.02,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,1.801,9.309,0,0,0,-4.438,28.312,45.625,0.027,0.004,0.082,1.273,1.797,9.227,1.264,1.804,9.238,0,0,0,-3.974,29.599,44.751,0,-0.01,0,1.27,1.8,9.23,10.46,11.76,69.8,11.02,-7.72,-28.05,9,-0.015,-0.216,120.724,-0.001,-0.036,-0.162,0.17,117.73,2.69,17.7,0,0,120.72,3,0.0097,0,0.012,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,50,36,0,1,-1,-1,-1
LOGGING,419656,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.263,1.804,9.241,-0.07,-5.02,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,1.801,9.309,0,0,0,-4.438,28.312,45.625,-0.047,0.004,0.004,1.273,1.797,9.227,1.263,1.804,9.241,0,0,0,-3.974,29.599,44.751,-0.01,0,0.01,1.27,1.8,9.23,10.46,11.76,69.81,11.02,-7.72,-28.05,9,-0.016,-0.217,120.717,-0.001,-0.036,-0.165,0.17,118.45,2.69,17.76,0,0,120.72,1,0.0117,0,0.0117,0,0,2,0,3,3,3,3,0.0469,0,0,0,0,0,38,36,0,39,-1,-1,-1
LOGGING,419703,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.267,1.803,9.241,-0.07,-4.98,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.266,0,0,0,-4.438,28.312,45.625,-0.008,0.004,0.043,1.273,1.797,9.227,1.267,1.803,9.241,0,0,0,-3.974,29.599,44.751,-0.01,0,0.01,1.27,1.8,9.23,10.52,11.76,70.09,11.02,-7.72,-28.08,9,-0.016,-0.219,120.725,-0.002,-0.036,-0.159,0.16,119.26,2.69,17.82,0,0,120.72,6,0.0106,0,0.0117,0,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,47,36,0,17,-1,-1,-1
LOGGING,419746,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.27,1.803,9.244,-0.06,-4.97,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.266,0,0,0,-4.438,28.312,45.625,-0.008,0.004,0.004,1.273,1.797,9.227,1.27,1.803,9.244,0,0,0,-3.974,29.599,44.751,-0.01,0,0.01,1.27,1.8,9.23,10.54,11.75,70.17,11.02,-7.72,-28.08,9,-0.016,-0.221,120.733,-0.002,-0.036,-0.154,0.16,119.96,2.68,17.88,0,0,120.73,1,0.0104,0,0.0104,0,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,43,36,0,1,-1,-1,-1
LOGGING,419787,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.27,1.802,9.239,-0.06,-4.97,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.195,0,0,0,-4.438,28.312,45.625,-0.008,-0.035,0.004,1.273,1.797,9.227,1.27,1.802,9.239,0,0,0,-3.974,29.599,44.751,-0.01,-0.01,0.01,1.27,1.8,9.23,10.61,11.74,70.48,11.02,-7.72,-28.08,9,-0.016,-0.222,120.727,-0.002,-0.036,-0.157,0.16,120.64,2.69,17.94,0,0,120.73,2,0.0114,0,0.0114,0,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,41,36,0,42,-1,-1,-1
LOGGING,419836,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.273,1.802,9.238,-0.06,-4.95,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.23,0,0,0,-3.438,31.812,43.5,-0.008,-0.035,0.004,1.273,1.797,9.227,1.273,1.802,9.238,0,0,0,-3.945,29.719,44.682,-0.01,-0.01,0.01,1.27,1.8,9.23,10.69,11.73,70.87,11.02,-7.73,-28.11,9,-0.016,-0.224,120.733,-0.003,-0.037,-0.151,0.16,121.52,2.69,18.01,0,0,120.73,2,0.0114,0,0.0114,0,0,2,0,3,3,3,3,0.0493,0,0,0,0,0,49,36,0,1,-1,-1,-1
LOGGING,419877,2026-04-06T17:58:10,1775498290,993.77,33.54,163.44,1.272,1.802,9.237,-0.06,-4.95,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-4.438,28.312,45.188,-0.008,-0.035,0.004,1.273,1.797,9.227,1.272,1.802,9.237,0,0,0,-3.973,29.639,44.711,-0.01,-0.01,0.01,1.27,1.8,9.23,10.69,11.73,70.87,11.02,-7.73,-28.11,9,-0.016,-0.225,120.727,-0.003,-0.037,-0.154,0.16,122.19,2.69,18.06,0,0,120.73,2,0.0114,0,0.0114,0,0,2,0,3,3,3,3,0.0493,0,0,0,0,0,41,36,0,42,-1,-1,-1
LOGGING,419923,2026-04-06T17:58:10,1775498290,993.77,33.53,163.47,1.271,1.802,9.233,-0.06,-4.95,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-4.438,28.312,45.188,-0.008,-0.035,0.004,1.273,1.797,9.227,1.271,1.802,9.233,0,0,0,-3.973,29.639,44.711,-0.01,-0.01,0.01,1.27,1.8,9.23,10.77,11.72,71.23,11.02,-7.72,-28.13,9,-0.016,-0.227,120.738,-0.003,-0.037,-0.147,0.15,123.02,2.69,18.12,0,0,120.74,2,0.0114,0,0.0114,0,0,2,0,3,3,3,3,0.0496,0,0,0,0,0,46,36,0,1,-1,-1,-1
LOGGING,420008,2026-04-06T17:58:11,1775498291,993.77,33.53,163.47,1.27,1.802,9.225,-0.06,-4.93,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-4.438,28.312,45.188,-0.008,0.004,-0.07,1.273,1.797,9.227,1.27,1.802,9.225,0,0,0,-3.973,29.639,44.711,-0.01,0,0.01,1.27,1.8,9.23,10.92,11.69,71.9,11.02,-7.72,-28.14,9,-0.016,-0.23,120.742,-0.004,-0.038,-0.142,0.15,124.46,2.69,18.24,0,0,120.74,3,0.0108,0,0.0159,0,0,2,0,3,3,3,3,0.0503,0,0,0,0,0,85,37,0,2,-1,-1,-1
LOGGING,420048,2026-04-06T17:58:11,1775498291,993.77,33.53,163.47,1.274,1.801,9.221,-0.06,-4.93,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.195,0,0,0,-4.438,28.312,45.188,-0.008,0.004,0.004,1.273,1.797,9.227,1.274,1.801,9.221,0,0,0,-3.973,29.639,44.711,-0.01,0,0,1.27,1.8,9.23,10.99,11.67,72.25,11.02,-7.72,-28.14,9,-0.017,-0.232,120.736,-0.005,-0.038,-0.145,0.15,125.24,2.69,18.3,0,0,120.74,2,0.007,0,0.007,0,0,2,0,3,3,3,3,0.0503,0,0,0,0,0,40,37,0,42,-1,-1,-1
LOGGING,420098,2026-04-06T17:58:11,1775498291,993.77,33.53,163.47,1.272,1.801,9.23,-0.06,-4.94,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-4.438,28.312,45.188,0.027,0.004,0.004,1.273,1.797,9.227,1.272,1.801,9.23,0,0,0,-3.973,29.639,44.711,0,0,0,1.27,1.8,9.23,11.07,11.66,72.59,11.02,-7.72,-28.14,9,-0.017,-0.234,120.746,-0.005,-0.038,-0.138,0.14,126.04,2.69,18.36,0,0,120.75,2,0.0055,0,0.007,0,0,2,0,3,3,3,3,0.0503,0,0,0,0,0,50,38,0,1,-1,-1,-1
LOGGING,420142,2026-04-06T17:58:11,1775498291,993.77,33.53,163.47,1.271,1.796,9.222,-0.06,-4.94,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.54,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.305,0,0,0,-4.438,28.312,45.188,-0.008,0.004,0.082,1.273,1.797,9.227,1.271,1.796,9.222,0,0,0,-3.973,29.639,44.711,0,0,0.01,1.27,1.8,9.23,11.15,11.64,72.97,11.02,-7.72,-28.18,9,-0.017,-0.236,120.74,-0.005,-0.038,-0.142,0.15,126.89,2.7,18.43,0,0,120.74,2,0.0085,0,0.0115,0,0,2,0,3,3,3,3,0.0498,0,0,0,0,0,44,38,0,45,-1,-1,-1
LOGGING,420189,2026-04-06T17:58:11,1775498291,993.77,33.53,163.47,1.269,1.797,9.237,-0.06,-4.91,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.305,0,0,0,-4.438,28.312,45.188,-0.008,0.004,0.121,1.273,1.797,9.227,1.269,1.797,9.237,0,0,0,-3.973,29.639,44.711,0,0,0.03,1.27,1.8,9.23,11.23,11.62,73.34,11.02,-7.72,-28.18,9,-0.017,-0.237,120.75,-0.005,-0.039,-0.134,0.14,127.65,2.69,18.49,0,0,120.75,2,0.0256,0,0.0256,0,0,2,0,3,3,3,3,0.05,0,0,0,0,0,47,38,0,2,-1,-1,-1
LOGGING,420234,2026-04-06T17:58:11,1775498291,993.77,33.53,163.47,1.269,1.801,9.243,-0.06,-4.9,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.84,9.27,0,0,0,-4.438,28.312,45.188,-0.008,0.035,0.043,1.273,1.805,9.227,1.269,1.801,9.243,0,0,0,-3.973,29.639,44.711,0,0,0.02,1.27,1.8,9.23,11.24,11.61,73.38,11.02,-7.72,-28.19,9,-0.018,-0.239,120.744,-0.006,-0.039,-0.136,0.14,128.54,2.7,18.56,0,0,120.74,3,0.0243,0,0.0253,0,0,2,0,3,3,3,3,0.0496,0,0,0,0,0,45,38,0,47,-1,-1,-1
LOGGING,420276,2026-04-06T17:58:11,1775498291,993.77,33.53,163.47,1.264,1.802,9.238,-0.06,-4.9,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-4.438,28.312,45.188,0.027,-0.004,0.004,1.273,1.805,9.227,1.264,1.802,9.238,0,0,0,-3.973,29.639,44.711,0,0,0.02,1.27,1.8,9.23,11.31,11.6,73.7,11.02,-7.72,-28.19,9,-0.018,-0.241,120.755,-0.006,-0.039,-0.128,0.13,129.26,2.69,18.61,0,0,120.75,3,0.0237,0,0.0253,0,0,2,0,3,3,3,3,0.0496,0,0,0,0,0,42,38,0,2,-1,-1,-1
LOGGING,420328,2026-04-06T17:58:11,1775498291,993.77,33.53,163.46,1.264,1.802,9.241,-0.06,-4.9,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-4.438,28.312,45.188,-0.008,-0.004,0.043,1.273,1.805,9.227,1.264,1.802,9.241,0,0,0,-3.973,29.639,44.711,0,0,0.03,1.27,1.8,9.23,11.32,11.6,73.71,11.03,-7.72,-28.21,9,-0.018,-0.243,120.762,-0.006,-0.039,-0.122,0.13,130.15,2.69,18.68,0,0,120.76,3,0.0269,0,0.0276,0,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,52,38,0,1,-1,-1,-1
LOGGING,420364,2026-04-06T17:58:11,1775498291,993.77,33.53,163.46,1.265,1.802,9.244,-0.06,-4.89,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0,0,-4.438,28.312,45.188,-0.008,-0.004,0.043,1.273,1.805,9.227,1.265,1.802,9.244,0,0,0,-3.973,29.639,44.711,0,0,0.03,1.27,1.8,9.23,11.32,11.6,73.71,11.03,-7.72,-28.21,9,-0.018,-0.244,120.757,-0.006,-0.04,-0.124,0.13,130.87,2.69,18.74,0,0,120.76,2,0.0276,0,0.0276,0,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,36,38,0,37,-1,-1,-1
LOGGING,420399,2026-04-06T17:58:11,1775498291,993.77,33.53,163.46,1.26,1.801,9.242,-0.06,-4.89,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.16,0,0,0,-3.375,29.312,44.688,-0.008,-0.004,-0.07,1.273,1.805,9.227,1.26,1.801,9.242,0,0,0,-3.948,29.626,44.71,0,0,0.02,1.27,1.8,9.23,11.36,11.59,73.9,11.03,-7.72,-28.22,9,-0.019,-0.245,120.766,-0.006,-0.04,-0.117,0.12,131.42,2.69,18.78,0,0,120.77,4,0.0228,0,0.0276,0,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,35,38,0,1,-1,-1,-1
LOGGING,420444,2026-04-06T17:58:11,1775498291,993.77,33.53,163.46,1.261,1.801,9.237,-0.06,-4.89,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.23,0,0,0,-3.375,29.312,44.688,-0.008,0.004,-0.031,1.273,1.805,9.227,1.261,1.801,9.237,0,0,0,-3.94,29.621,44.71,0,0,0.01,1.27,1.8,9.23,11.45,11.56,74.31,11.03,-7.72,-28.22,9,-0.019,-0.247,120.76,-0.007,-0.04,-0.12,0.13,132.32,2.69,18.85,0,0,120.76,2,0.0105,0,0.0105,0,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,45,38,0,46,-1,-1,-1
LOGGING,420531,2026-04-06T17:58:11,1775498291,993.77,33.53,163.49,1.267,1.801,9.244,-0.06,-4.89,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.195,0.002,0,0.004,-5.188,29.062,45.625,-0.016,0.004,0.012,1.273,1.797,9.227,1.267,1.801,9.244,0,0,0,-3.973,29.607,44.734,0,0,0.01,1.27,1.8,9.23,11.45,11.56,74.32,11.03,-7.72,-28.22,9,-0.019,-0.251,120.768,-0.007,-0.041,-0.114,0.12,133.81,2.69,18.96,0,0,120.77,2,0.0111,0.0002,0.0111,0.0003,0,2,0,3,3,3,3,0.0488,0,0,0,0,0,87,39,0,1,-1,-1,-1
LOGGING,420585,2026-04-06T17:58:11,1775498291,993.76,33.53,163.51,1.267,1.799,9.231,-0.06,-4.88,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.762,9.27,0,-0.002,0,-5.188,29.062,45.625,-0.016,-0.035,0.012,1.273,1.797,9.227,1.267,1.799,9.231,0,0,0,-4.005,29.592,44.758,-0.01,0,0,1.27,1.8,9.23,11.46,11.56,74.35,11.04,-7.73,-28.25,9,-0.02,-0.253,120.778,-0.007,-0.041,-0.108,0.12,134.81,2.69,19.04,0,0,120.78,3,0.0075,0.0003,0.0093,0.0003,0,2,0,3,3,3,3,0.0471,0,0,0,0,0,54,40,0,1,-1,-1,-1
LOGGING,420624,2026-04-06T17:58:11,1775498291,993.76,33.53,163.51,1.266,1.797,9.238,-0.06,-4.88,0.02,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.266,0,0.004,-0.004,-5.188,29.062,45.625,-0.016,-0.035,0.012,1.273,1.797,9.227,1.266,1.797,9.238,0.001,0,0,-4.005,29.592,44.758,-0.01,-0.01,0,1.27,1.8,9.23,11.54,11.54,74.72,11.04,-7.73,-28.25,9,-0.02,-0.255,120.773,-0.008,-0.041,-0.111,0.12,135.61,2.7,19.1,0,0,120.77,2,0.0093,0.001,0.0093,0.0011,0,2,0,3,3,3,3,0.0471,0,0,0,0,0,39,40,0,40,-1,-1,-1
LOGGING,420656,2026-04-06T17:58:11,1775498291,993.76,33.53,163.52,1.266,1.796,9.23,-0.06,-4.87,0.03,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.84,9.199,0,0.002,-0.002,-4.062,28.312,45.125,-0.016,0.043,-0.023,1.281,1.797,9.219,1.266,1.796,9.23,0.001,0.001,0,-4.008,29.524,44.777,-0.01,0,0,1.27,1.8,9.23,11.54,11.53,74.74,11.04,-7.73,-28.25,9,-0.02,-0.256,120.788,-0.008,-0.041,-0.102,0.11,136.17,2.69,19.14,0,0,120.79,3,0.0098,0.0009,0.0099,0.0011,0,2,0,3,3,3,3,0.0466,0,0,0,0,0,32,40,0,1,-1,-1,-1
LOGGING,420713,2026-04-06T17:58:11,1775498291,993.76,33.53,163.52,1.27,1.798,9.227,-0.06,-4.87,0.03,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1.801,9.195,0.002,0,-0.004,-4.812,29,44.312,-0.008,0.004,-0.023,1.273,1.797,9.219,1.27,1.798,9.227,0,0.001,0,-4.036,29.507,44.761,-0.01,0,0,1.27,1.8,9.22,11.64,11.51,75.16,11.03,-7.73,-28.25,9,-0.021,-0.258,120.798,-0.009,-0.041,-0.096,0.1,137.16,2.69,19.21,0,0,120.8,3,0.0101,0.0009,0.0105,0.0009,0,2,0,3,3,3,3,0.0474,0,0,0,0,0,57,40,0,2,-1,-1,-1
LOGGING,420752,2026-04-06T17:58:11,1775498291,993.76,33.53,163.52,1.271,1.799,9.235,-0.05,-4.87,0.03,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,993.77,33.53,163.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301,1.801,9.305,-0.002,0.002,0.002,-4.812,29,44.312,0.027,0.004,0.09,1.273,1.797,9.219,1.271,1.799,9.235,0,0.001,0,-4.049,29.498,44.753,-0.01,0,0,1.27,1.8,9.22,11.71,11.49,75.49,11.03,-7.72,-28.24,9,-0.021,-0.26,120.794,-0.009,-0.041,-0.099,0.11,137.97,2.69,19.27,0,0,120.79,2,0.0095,0.0009,0.0105,0.0009,0,2,0,3,3,3,3,0.0476,0,0,0,0,0,39,40,0,41,-1,-1,-1
